"Cell" "sample" "Size_Factor" "n.umi" "hash_umis" "pval" "qval" "top_to_second_best_ratio" "top_oligo"
"A11_A01_RT_490" "A11_A01_RT_490" "sciChem18" 0.884985570027216 3574 29 5.37790455498197e-320 9.68022819896754e-319 19.7894736842105 "BMS_0_AH04"
"A11_A01_RT_493" "A11_A01_RT_493" "sciChem18" 2.63539491376599 10643 94 0 0 2.16307910355213 "Dex_1_AD01"
"A11_A01_RT_502" "A11_A01_RT_502" "sciChem18" 0.540797001941645 2184 61 0 0 23.2305475504323 "Nutlin_0_BB04"
"A11_A01_RT_504" "A11_A01_RT_504" "sciChem18" 0.61112042160805 2468 126 0 0 59.6803278688525 "SAHA_0_BF04"
"A11_A01_RT_507" "A11_A01_RT_507" "sciChem18" 0.849081007169369 3429 91 0 0 85.8348457350272 "BMS_0_BH12"
"A11_A01_RT_510" "A11_A01_RT_510" "sciChem18" 0.877309422105883 3543 63 0 0 55.6569872958258 "Dex_100_BD05"
"A11_A01_RT_513" "A11_A01_RT_513" "sciChem18" 2.09212173507553 8449 66 0 0 70.0288659793814 "Nutlin_0_AB04"
"A11_A01_RT_517" "A11_A01_RT_517" "sciChem18" 1.3616495941745 5499 67 0 0 57.02722323049 "Dex_50_BC10"
"A11_A01_RT_518" "A11_A01_RT_518" "sciChem18" 0.669805810555014 2705 574 0 0 Inf "Nutlin_10_AA03"
"A11_A01_RT_519" "A11_A01_RT_519" "sciChem18" 1.98985563534939 8036 44 0 0 37.4410163339383 "SAHA_100_BE01"
"A11_A01_RT_534" "A11_A01_RT_534" "sciChem18" 1.4753061069452 5958 189 0 0 136.683701657459 "SAHA_100_BF05"
"A11_A01_RT_542" "A11_A01_RT_542" "sciChem18" 1.00235634792114 4048 25 0 0 23.9030418250951 "Dex_1_BD09"
"A11_A01_RT_552" "A11_A01_RT_552" "sciChem18" 1.11031765416957 4484 47 0 0 46.9166666666667 "Dex_0_BC08"
"A11_A01_RT_556" "A11_A01_RT_556" "sciChem18" 1.551077115459 6264 17 2.05592337487243e-304 3.49506973728312e-303 14.8765880217786 "Dex_1_BD09"
"A11_A01_RT_563" "A11_A01_RT_563" "sciChem18" 1.71054289808282 6908 120 0 0 110.911070780399 "SAHA_50_AE02"
"A11_A01_RT_565" "A11_A01_RT_565" "sciChem18" 2.96447880368378 11972 209 0 0 9.69259259259259 "Nutlin_50_AB06"
"A11_A01_RT_566" "A11_A01_RT_566" "sciChem18" 1.34555444530719 5434 163 0 0 148.520871143376 "Dex_5_AC04"
"A11_A01_RT_575" "A11_A01_RT_575" "sciChem18" 0.855766684391175 3456 45 0 0 43.3794466403162 "Nutlin_0.1_AA07"
"A11_A01_RT_581" "A11_A01_RT_581" "sciChem18" 0.623006070002371 2516 140 0 0 130.713248638838 "SAHA_100_E09"
"A11_A01_RT_583" "A11_A01_RT_583" "sciChem18" 1.52557249494619 6161 80 0 0 70.1288566243194 "SAHA_50_BF06"
"A11_A01_RT_590" "A11_A01_RT_590" "sciChem18" 1.11279383091839 4494 24 0 0 Inf "Nutlin_0.5_BB02"
"A11_A01_RT_592" "A11_A01_RT_592" "sciChem18" 0.698529460841292 2821 89 0 0 1.37023080546397 "Dex_100_AD05"
"A11_A01_RT_594" "A11_A01_RT_594" "sciChem18" 3.86258811047973 15599 133 0 0 2.73333333333333 "BMS_0.5_AH10"
"A11_A01_RT_600" "A11_A01_RT_600" "sciChem18" 0.811195502912468 3276 29 4.25124921517887e-286 6.8019987442862e-285 25 "SAHA_0_AF12"
"A11_A01_RT_601" "A11_A01_RT_601" "sciChem18" 0.992204023250995 4007 38 0.999999923301305 1 69.6 "Nutlin_5_AB08"
"A11_A01_RT_602" "A11_A01_RT_602" "sciChem18" 1.89427521284505 7650 115 0 0 1.74090605920681 "SAHA_0.1_BF03"
"A11_A01_RT_603" "A11_A01_RT_603" "sciChem18" 0.820109739208209 3312 55 0 0 47.8003629764065 "Nutlin_0.1_AB03"
"A11_A01_RT_605" "A11_A01_RT_605" "sciChem18" 1.04445135265103 4218 88 2.11862608123784e-248 3.17793912185676e-247 49.5286396181384 "Nutlin_10_AA03"
"A11_A01_RT_606" "A11_A01_RT_606" "sciChem18" 0.818376415484037 3305 40 0 0 34.5644283121597 "Dex_50_AC02"
"A11_A01_RT_607" "A11_A01_RT_607" "sciChem18" 1.29702138103037 5238 114 0 0 106.551724137931 "Dex_100_BC01"
"A11_A01_RT_615" "A11_A01_RT_615" "sciChem18" 1.63823853701736 6616 88 0 0 119.312 "SAHA_50_BE10"
"A11_A01_RT_619" "A11_A01_RT_619" "sciChem18" 0.256531911177447 1036 5 0.909145979917929 1 1.00932835820896 "Dex_0.1_AD03"
"A11_A01_RT_621" "A11_A01_RT_621" "sciChem18" 1.21184090087107 4894 49 0 0 48.0019920318725 "Dex_10_AC03"
"A11_A01_RT_624" "A11_A01_RT_624" "sciChem18" 2.24267328140361 9057 87 0 0 2.23368421052632 "SAHA_50_AF06"
"A11_A01_RT_626" "A11_A01_RT_626" "sciChem18" 1.44856339805798 5850 100 0 0 116.955654101996 "SAHA_100_BE01"
"A11_A01_RT_629" "A11_A01_RT_629" "sciChem18" 1.36065912347497 5495 57 0 0 56.3076923076923 "Nutlin_5_AA04"
"A11_A01_RT_635" "A11_A01_RT_635" "sciChem18" 2.14115003470211 8647 119 0 0 1.3718536389224 "SAHA_0_AE08"
"A11_A01_RT_641" "A11_A01_RT_641" "sciChem18" 0.873347539307776 3527 40 0 0 39.5831702544031 "Dex_10_AD07"
"A11_A01_RT_643" "A11_A01_RT_643" "sciChem18" 2.78322266567037 11240 144 0 0 2.23494117647059 "Nutlin_10_BA11"
"A11_A01_RT_646" "A11_A01_RT_646" "sciChem18" 1.47233469484662 5946 124 0 0 118.199637023593 "Dex_50_BC10"
"A11_A01_RT_651" "A11_A01_RT_651" "sciChem18" 0.906528307741924 3661 34 0 0 33.9729206963249 "Nutlin_10_AA11"
"A11_A01_RT_654" "A11_A01_RT_654" "sciChem18" 0.33676003783912 1360 36 0 0 37.8851774530271 "Nutlin_0.5_AB10"
"A11_A01_RT_655" "A11_A01_RT_655" "sciChem18" 1.0300895275079 4160 46 0 0 45.0059405940594 "BMS_0.5_AH10"
"A11_A01_RT_656" "A11_A01_RT_656" "sciChem18" 0.589825301568223 2382 179 0 0 95.738894907909 "Nutlin_5_AA04"
"A11_A01_RT_657" "A11_A01_RT_657" "sciChem18" 0.769348115857459 3107 49 0 0 45.3774954627949 "Dex_100_BC01"
"A11_A01_RT_663" "A11_A01_RT_663" "sciChem18" 0.986013581378952 3982 76 0 0 68.3103448275862 "SAHA_1_AE05"
"A11_A01_RT_666" "A11_A01_RT_666" "sciChem18" 3.28984842847834 13286 59 0 0 3.237423521414 "Nutlin_5_BA04"
"A11_A01_RT_667" "A11_A01_RT_667" "sciChem18" 1.05658461872024 4267 46 0 0 39.6660617059891 "Dex_5_AC12"
"A11_A01_RT_670" "A11_A01_RT_670" "sciChem18" 1.33366879691287 5386 48 0 0 43.9128856624319 "BMS_0.1_AH11"
"A11_A01_RT_681" "A11_A01_RT_681" "sciChem18" 1.66745742265341 6734 47 0 0 39.7441016333938 "SAHA_1_BE05"
"A11_A01_RT_685" "A11_A01_RT_685" "sciChem18" 1.11923189046531 4520 67 1.93766543103653e-34 1.74389888793288e-33 21.7640653357532 "Dex_0.5_AD10"
"A11_A01_RT_686" "A11_A01_RT_686" "sciChem18" 1.21233613622083 4896 184 0 0 262.730245231608 "SAHA_100_E09"
"A11_A01_RT_688" "A11_A01_RT_688" "sciChem18" 1.93884639432376 7830 69 0 0 63.6243194192378 "Nutlin_5_AA12"
"A11_A01_RT_691" "A11_A01_RT_691" "sciChem18" 2.80947013920783 11346 94 5.20449133686639e-77 6.76583873792631e-76 4.52307492870106 "Dex_0.5_AD10"
"A11_A01_RT_692" "A11_A01_RT_692" "sciChem18" 1.85143735509051 7477 60 0 0 1.97437813600939 "Dex_5_AC12"
"A11_A01_RT_696" "A11_A01_RT_696" "sciChem18" 1.0882796811051 4395 48 0 0 40.6515426497278 "Dex_10_AD07"
"A11_A01_RT_702" "A11_A01_RT_702" "sciChem18" 1.18237439756014 4775 131 0 0 162.052380952381 "Dex_50_BC02"
"A11_A01_RT_708" "A11_A01_RT_708" "sciChem18" 1.35224012252899 5461 6 2.17112446949706e-32 1.73689957559765e-31 3.03302752293578 "Dex_10_BD07"
"A11_A01_RT_709" "A11_A01_RT_709" "sciChem18" 2.13619768120447 8627 57 0 0 48.6896551724138 "Dex_0.5_AD02"
"A11_A01_RT_710" "A11_A01_RT_710" "sciChem18" 0.280303207966091 1132 4 0.972255327099333 1 1.56537753222836 "Dex_100_AC01"
"A11_A01_RT_711" "A11_A01_RT_711" "sciChem18" 0.281541296340499 1137 NA NA NA NA NA
"A11_A01_RT_720" "A11_A01_RT_720" "sciChem18" 0.921385368234827 3721 30 0 0 13.7098880597015 "Dex_50_AC02"
"A11_A01_RT_721" "A11_A01_RT_721" "sciChem18" 1.38492565561338 5593 92 0 0 1.81623403378657 "BMS_5_BH08"
"A11_A01_RT_722" "A11_A01_RT_722" "sciChem18" 1.28488811496117 5189 108 0 0 97.2159709618875 "SAHA_5_AE04"
"A11_A01_RT_723" "A11_A01_RT_723" "sciChem18" 1.28092623216306 5173 50 0 0 41.8185117967332 "Nutlin_0.1_BB03"
"A11_A01_RT_725" "A11_A01_RT_725" "sciChem18" 1.80513284988763 7290 31 0 0 1.49437386569873 "Nutlin_0.5_AB10"
"A11_A01_RT_728" "A11_A01_RT_728" "sciChem18" 0.85502383136653 3453 93 0 0 109.275109170306 "Dex_50_AC10"
"A11_A01_RT_731" "A11_A01_RT_731" "sciChem18" 1.47282993019639 5948 83 4.50182488631564e-55 5.40218986357877e-54 70.5099818511797 "Dex_100_AC01"
"A11_A01_RT_736" "A11_A01_RT_736" "sciChem18" 1.54315334986279 6232 43 0 0 40.7086614173228 "SAHA_0_AF12"
"A11_A01_RT_737" "A11_A01_RT_737" "sciChem18" 1.00285158327091 4050 27 0 0 18.8759541984733 "Dex_0.1_BD03"
"A11_A01_RT_741" "A11_A01_RT_741" "sciChem18" 2.9642311860089 11971 162 0 0 3.3552170100833 "Dex_10_AC03"
"A11_A01_RT_742" "A11_A01_RT_742" "sciChem18" 0.784205176350362 3167 81 0 0 40.5148936170213 "SAHA_0_AF12"
"A11_A01_RT_745" "A11_A01_RT_745" "sciChem18" 2.69383268503808 10879 28 0 0 16.9491833030853 "Nutlin_0.5_BB02"
"A11_A01_RT_747" "A11_A01_RT_747" "sciChem18" 1.31955458944461 5329 101 0 0 64.6971214017522 "Dex_50_AC10"
"A11_A01_RT_750" "A11_A01_RT_750" "sciChem18" 0.83323347597694 3365 30 0 0 34.4663774403471 "BMS_0.1_BH03"
"A11_A01_RT_755" "A11_A01_RT_755" "sciChem18" 0.873099921632894 3526 45 0 0 39.6733212341198 "Nutlin_5_BA04"
"A11_A01_RT_757" "A11_A01_RT_757" "sciChem18" 0.536835119143538 2168 40 0 0 37.5644283121597 "SAHA_0_AF12"
"A11_A01_RT_758" "A11_A01_RT_758" "sciChem18" 1.0191943498131 4116 46 0 0 23.9084967320261 "Dex_0.1_AD03"
"A11_A01_RT_759" "A11_A01_RT_759" "sciChem18" 0.936737664077492 3783 308 9.53610105472335e-47 1.04897111601957e-45 305 "SAHA_0.1_AF03"
"A11_A01_RT_760" "A11_A01_RT_760" "sciChem18" 2.36425355977053 9548 124 0 0 217.399339933993 "BMS_0.5_BH10"
"A11_A01_RT_764" "A11_A01_RT_764" "sciChem18" 3.74150306746257 15110 125 0 0 1.66875511875512 "BMS_0.5_AH10"
"A11_B02_RT_385" "A11_B02_RT_385" "sciChem18" 2.60122367463232 10505 73 0 0 69.2583333333333 "SAHA_0_AE08"
"A11_B02_RT_386" "A11_B02_RT_386" "sciChem18" 1.43345871989019 5789 79 0 0 69.3939980638916 "SAHA_0.1_AE07"
"A11_B02_RT_387" "A11_B02_RT_387" "sciChem18" 0.297884062882692 1203 2 1 1 Inf "Nutlin_10_BA03"
"A11_B02_RT_389" "A11_B02_RT_389" "sciChem18" 0.686396194772088 2772 111 0 0 107.35527589545 "BMS_0.5_BH10"
"A11_B02_RT_390" "A11_B02_RT_390" "sciChem18" 0.632167923972995 2553 63 0 0 57.3773195876289 "BMS_10_AG03"
"A11_B02_RT_396" "A11_B02_RT_396" "sciChem18" 0.790395618222404 3192 89 1.23768879005337e-318 5.69336843424548e-317 26.1027542372881 "SAHA_0_BF12"
"A11_B02_RT_397" "A11_B02_RT_397" "sciChem18" 3.57535160761695 14439 203 0 0 1.69760530287706 "Dex_100_BD05"
"A11_B02_RT_399" "A11_B02_RT_399" "sciChem18" 0.885728423051861 3577 17 0 0 5.07529527559055 "SAHA_0.5_BE06"
"A11_B02_RT_400" "A11_B02_RT_400" "sciChem18" 2.2738731084387 9183 446 0 0 2.34938570673316 "SAHA_0.1_BF11"
"A11_B02_RT_401" "A11_B02_RT_401" "sciChem18" 1.04321326427663 4213 38 0 0 30.9264278799613 "Nutlin_0.5_AA06"
"A11_B02_RT_402" "A11_B02_RT_402" "sciChem18" 2.8193748462031 11386 123 0 0 1.29157028469751 "SAHA_0_BF12"
"A11_B02_RT_420" "A11_B02_RT_420" "sciChem18" 1.63898139004201 6619 10 3.08832079568707e-40 1.29709473418857e-38 2 "SAHA_5_AF08"
"A11_B02_RT_424" "A11_B02_RT_424" "sciChem18" 0.570015887577686 2302 5 6.36504124759598e-09 1.59126031189899e-07 1.98063891577928 "Dex_0.5_AD10"
"A11_B02_RT_426" "A11_B02_RT_426" "sciChem18" 2.8302700238979 11430 87 0 0 6.44104549854792 "Dex_10_AD07"
"A11_B02_RT_427" "A11_B02_RT_427" "sciChem18" 0.979080286482264 3954 186 0 0 179.479186834463 "SAHA_1_AF01"
"A11_B02_RT_428" "A11_B02_RT_428" "sciChem18" 0.248608145581232 1004 5 0.585502710586638 1 1 NA
"A11_B02_RT_431" "A11_B02_RT_431" "sciChem18" 1.10264150624824 4453 42 0 0 52.8903924221921 "Dex_0.5_AD10"
"A11_B02_RT_432" "A11_B02_RT_432" "sciChem18" 0.399407309584191 1613 6 0.0788124040045261 1 1.01189296333003 "Nutlin_0.5_BB10"
"A11_B02_RT_433" "A11_B02_RT_433" "sciChem18" 1.52482964192154 6158 26 0.000584431220767697 0.0122730556361216 12.3098311817279 "Dex_1_BD09"
"A11_B02_RT_435" "A11_B02_RT_435" "sciChem18" 1.56246752850356 6310 115 0 0 106.77559912854 "BMS_0.5_BG06"
"A11_B02_RT_436" "A11_B02_RT_436" "sciChem18" 1.41835404172241 5728 164 0 0 1.10802864681493 "SAHA_0.1_BF11"
"A11_B02_RT_437" "A11_B02_RT_437" "sciChem18" 2.03318872845369 8211 60 0 0 58.2065775950668 "Nutlin_5_AB08"
"A11_B02_RT_446" "A11_B02_RT_446" "sciChem18" 4.6480313752045 18771 171 0 0 4.69570707070707 "Nutlin_50_BB06"
"A11_B02_RT_448" "A11_B02_RT_448" "sciChem18" 1.69766677898897 6856 47 0 0 14.431752178122 "Dex_5_BC04"
"A11_B02_RT_450" "A11_B02_RT_450" "sciChem18" 2.20751157157041 8915 86 0 0 57.5348330914369 "Dex_0.5_BC06"
"A11_B02_RT_451" "A11_B02_RT_451" "sciChem18" 2.75375616235945 11121 154 0 0 140.614714424008 "SAHA_0.1_BF03"
"A11_B02_RT_452" "A11_B02_RT_452" "sciChem18" 0.674510546377766 2724 80 0 0 76.4578896418199 "Dex_10_AD07"
"A11_B02_RT_455" "A11_B02_RT_455" "sciChem18" 2.19092118735333 8848 272 0 0 553.243353783231 "SAHA_100_BE01"
"A11_B02_RT_457" "A11_B02_RT_457" "sciChem18" 0.914452073338139 3693 108 0 0 131.438188494492 "BMS_0.1_BH11"
"A11_B02_RT_458" "A11_B02_RT_458" "sciChem18" 3.49982821677803 14134 143 0 0 33.7804482851742 "SAHA_0.1_AE07"
"A11_B02_RT_464" "A11_B02_RT_464" "sciChem18" 2.20280683574765 8896 127 0 0 118.262342691191 "Nutlin_0.1_AB11"
"A11_B02_RT_465" "A11_B02_RT_465" "sciChem18" 1.5998577974107 6461 393 0 0 350.673765730881 "SAHA_1_AF01"
"A11_B02_RT_468" "A11_B02_RT_468" "sciChem18" 2.33998702763212 9450 17 1.01563257813388e-33 4.06253031253553e-32 1.01687344913151 "BMS_0.5_BH02"
"A11_B02_RT_469" "A11_B02_RT_469" "sciChem18" 0.299617386606864 1210 4 2.73232339809283e-65 1.22954552914177e-63 2.00780487804878 "Nutlin_5_AA04"
"A11_B02_RT_470" "A11_B02_RT_470" "sciChem18" 0.916185397062311 3700 193 0 0 226.978571428571 "Nutlin_0_BB04"
"A11_B02_RT_471" "A11_B02_RT_471" "sciChem18" 0.566549240129343 2288 54 0 0 51.4269662921348 "BMS_5_AG12"
"A11_B02_RT_472" "A11_B02_RT_472" "sciChem18" 0.988242140452887 3991 36 1.84623850988461e-16 5.53871552965384e-15 11 "Dex_1_BC05"
"A11_B02_RT_476" "A11_B02_RT_476" "sciChem18" 1.92869406965361 7789 221 0 0 594.881081081081 "SAHA_50_BE02"
"A11_B02_RT_481" "A11_B02_RT_481" "sciChem18" 1.37947806676598 5571 66 1.90267483100499e-12 5.32748952681398e-11 27.5 "Dex_0.1_AD11"
"A11_B02_RT_484" "A11_B02_RT_484" "sciChem18" 0.299369768931982 1209 3 2.18960306909886e-15 6.34984890038668e-14 1.00584225900682 "BMS_0_AG08"
"A11_B02_RT_485" "A11_B02_RT_485" "sciChem18" 0.359540863928237 1452 NA NA NA NA NA
"A11_B02_RT_486" "A11_B02_RT_486" "sciChem18" 0.918413956136246 3709 35 0 0 12.4033066132265 "Dex_0.5_AD02"
"A11_B02_RT_490" "A11_B02_RT_490" "sciChem18" 1.5565247043064 6286 479 0 0 186.365716954694 "SAHA_0.1_AE07"
"A11_B02_RT_495" "A11_B02_RT_495" "sciChem18" 0.545749355439279 2204 67 0 0 60.8054211035818 "BMS_5_BG12"
"A11_B02_RT_496" "A11_B02_RT_496" "sciChem18" 1.22248846089098 4937 18 0 0 11.9651500484027 "Nutlin_5_BA12"
"A11_B02_RT_497" "A11_B02_RT_497" "sciChem18" 2.47394818974312 9991 143 0 0 130.030977734753 "Dex_1_AD09"
"A11_B02_RT_498" "A11_B02_RT_498" "sciChem18" 0.408569163554814 1650 120 0 0 111.651500484027 "BMS_5_BG12"
"A11_B02_RT_499" "A11_B02_RT_499" "sciChem18" 1.82791367597675 7382 208 0 0 199.986447241046 "BMS_0_BH12"
"A11_B02_RT_501" "A11_B02_RT_501" "sciChem18" 0.930299604530568 3757 37 0 0 18.4235511713933 "Dex_0.5_BD10"
"A11_B02_RT_502" "A11_B02_RT_502" "sciChem18" 0.280055590291209 1131 2 0.193037006585065 1 1.00589970501475 "Nutlin_1_AA05"
"A11_B02_RT_503" "A11_B02_RT_503" "sciChem18" 0.386531190490343 1561 2 4.73443391869317e-19 1.51501885398182e-17 1.0058651026393 "Nutlin_10_AA11"
"A11_B02_RT_504" "A11_B02_RT_504" "sciChem18" 0.50662576280797 2046 26 0 0 19.9748305905131 "BMS_10_BG03"
"A11_B02_RT_505" "A11_B02_RT_505" "sciChem18" 1.21159328319619 4893 229 0 0 399.234782608696 "SAHA_100_BE01"
"A11_B02_RT_506" "A11_B02_RT_506" "sciChem18" 3.43594285665855 13876 3809 0 0 3661.38044530494 "BMS_100_AG09"
"A11_B02_RT_508" "A11_B02_RT_508" "sciChem18" 1.71920951670368 6943 111 0 0 98.4956437560503 "SAHA_1_AF01"
"A11_B02_RT_509" "A11_B02_RT_509" "sciChem18" 7.53797725874888 30442 479 0 0 1.23839140216637 "SAHA_5_AE12"
"A11_B02_RT_510" "A11_B02_RT_510" "sciChem18" 1.83014223505069 7391 109 0 0 244.457076566125 "Dex_50_BC02"
"A11_B02_RT_513" "A11_B02_RT_513" "sciChem18" 1.81305661548385 7322 98 0 0 109.372759856631 "Dex_50_AC02"
"A11_B02_RT_514" "A11_B02_RT_514" "sciChem18" 0.556149297784311 2246 51 0 0 43.9012584704743 "BMS_10_AG03"
"A11_B02_RT_516" "A11_B02_RT_516" "sciChem18" 2.6651090347518 10763 98 0 0 90.810261374637 "BMS_0.5_AG06"
"A11_B02_RT_517" "A11_B02_RT_517" "sciChem18" 0.306550681503552 1238 5 0.999999992735678 1 1.0154958677686 "BMS_0.1_BH11"
"A11_B02_RT_520" "A11_B02_RT_520" "sciChem18" 1.49115363813763 6022 70 0 0 62.9322362052275 "BMS_0_AH12"
"A11_B02_RT_527" "A11_B02_RT_527" "sciChem18" 1.85886588533696 7507 234 0 0 223.055179090029 "SAHA_50_AE02"
"A11_B02_RT_533" "A11_B02_RT_533" "sciChem18" 0.294912650784111 1191 4 0.0379652942706118 0.6454100026004 1 NA
"A11_B02_RT_543" "A11_B02_RT_543" "sciChem18" 3.16232532591426 12771 24 1.31848408519774e-42 5.6694815663503e-41 2.52938295788443 "Dex_10_BD07"
"A11_B02_RT_544" "A11_B02_RT_544" "sciChem18" 1.05485129499607 4260 22 0.0310210988565406 0.558379779417731 6.38370786516854 "Dex_5_BD08"
"A11_B02_RT_550" "A11_B02_RT_550" "sciChem18" 1.9504844250432 7877 68 0 0 56.7366892545983 "BMS_0.1_BG07"
"A11_B02_RT_552" "A11_B02_RT_552" "sciChem18" 0.704719902713334 2846 82 0 0 50.377345844504 "SAHA_50_BF06"
"A11_B02_RT_558" "A11_B02_RT_558" "sciChem18" 1.01226105491641 4088 106 0 0 94.973862536302 "Nutlin_1_AB01"
"A11_B02_RT_561" "A11_B02_RT_561" "sciChem18" 0.908509249140978 3669 49 0 0 50.7689839572192 "Dex_0.5_AD02"
"A11_B02_RT_564" "A11_B02_RT_564" "sciChem18" 1.23784075673365 4999 205 0 0 191.610842207164 "Dex_1_AC05"
"A11_B02_RT_568" "A11_B02_RT_568" "sciChem18" 0.854776213691648 3452 68 0 0 67.8051813471503 "Nutlin_1_AB01"
"A11_B02_RT_572" "A11_B02_RT_572" "sciChem18" 0.32512200711968 1313 4 0.943505216201396 1 1.01194029850746 "Nutlin_0_BA08"
"A11_B02_RT_575" "A11_B02_RT_575" "sciChem18" 0.266436618172715 1076 5 0.999999996762988 1 1.3025152957172 "BMS_100_AG09"
"A11_B02_RT_576" "A11_B02_RT_576" "sciChem18" 1.77616158192647 7173 573 0 0 2.36693020445161 "SAHA_100_AF05"
"A11_B02_RT_577" "A11_B02_RT_577" "sciChem18" 0.958280401792201 3870 111 0 0 1.83066091864901 "Dex_5_AC04"
"A11_B02_RT_579" "A11_B02_RT_579" "sciChem18" 0.838433447149455 3386 46 0 0 19.0184357541899 "BMS_0_AH12"
"A11_B02_RT_580" "A11_B02_RT_580" "sciChem18" 0.296645974508283 1198 6 0.793664960551845 1 2 "SAHA_5_BF08"
"A11_B02_RT_583" "A11_B02_RT_583" "sciChem18" 1.28810714473463 5202 64 0 0 25.2540021344717 "Dex_0_AD04"
"A11_B02_RT_586" "A11_B02_RT_586" "sciChem18" 0.86814756813526 3506 63 0 0 62.5721649484536 "Dex_1_AD01"
"A11_B02_RT_588" "A11_B02_RT_588" "sciChem18" 1.23734552138388 4997 84 0 0 7.44691742710884 "Dex_100_BC01"
"A11_B02_RT_591" "A11_B02_RT_591" "sciChem18" 1.05212750057237 4249 24 0 0 21.404360753221 "Dex_0.5_AD10"
"A11_B02_RT_596" "A11_B02_RT_596" "sciChem18" 0.943918576649062 3812 55 0 0 48.6272991287512 "Dex_0_AC08"
"A11_B02_RT_601" "A11_B02_RT_601" "sciChem18" 0.693329489668776 2800 82 0 0 71.8412391093901 "BMS_1_AH09"
"A11_B02_RT_604" "A11_B02_RT_604" "sciChem18" 0.364740835100752 1473 2 7.75064143465532e-12 2.09267318735694e-10 1.0019512195122 "Dex_5_AC12"
"A11_B02_RT_612" "A11_B02_RT_612" "sciChem18" 0.720072198556 2908 292 0 0 1.49181005654527 "SAHA_0_BF12"
"A11_B02_RT_613" "A11_B02_RT_613" "sciChem18" 1.31905935409485 5327 89 0 0 81.3107454017425 "SAHA_100_BE09"
"A11_B02_RT_616" "A11_B02_RT_616" "sciChem18" 1.86456109185924 7530 77 0 0 7.98935140367861 "Dex_0.5_AD02"
"A11_B02_RT_617" "A11_B02_RT_617" "sciChem18" 2.11985491466228 8561 20 4.41139304006082e-17 1.36753184241885e-15 3 "SAHA_5_BE12"
"A11_B02_RT_618" "A11_B02_RT_618" "sciChem18" 1.66943836405246 6742 16 0 0 10.9845111326234 "Dex_0.5_AD02"
"A11_B02_RT_619" "A11_B02_RT_619" "sciChem18" 0.359293246253355 1451 4 0.0193472343902534 0.367597453414814 1.01585728444004 "SAHA_0_BF04"
"A11_B02_RT_621" "A11_B02_RT_621" "sciChem18" 1.20961234179713 4885 65 0 0 96.1897356143079 "Dex_0.1_AC07"
"A11_B02_RT_623" "A11_B02_RT_623" "sciChem18" 0.272379442369876 1100 4 8.15058510592852e-32 3.17872819131212e-30 1.00783545543585 "Dex_0.1_BD11"
"A11_B02_RT_624" "A11_B02_RT_624" "sciChem18" 0.252817646054221 1021 3 6.74235835789376e-55 2.96663767747325e-53 1.00291262135922 "SAHA_0_AF04"
"A11_B02_RT_625" "A11_B02_RT_625" "sciChem18" 2.05275052476934 8290 159 0 0 181.378718535469 "Dex_0_BC08"
"A11_B02_RT_627" "A11_B02_RT_627" "sciChem18" 0.791633706596813 3197 82 0 0 83.087276550999 "Dex_50_BC02"
"A11_B02_RT_629" "A11_B02_RT_629" "sciChem18" 0.292436474035294 1181 4 0.0379652942706118 0.6454100026004 1.01189296333003 "BMS_0_BG08"
"A11_B02_RT_630" "A11_B02_RT_630" "sciChem18" 0.461559345979499 1864 6 7.22146986437013e-31 2.67194384981695e-29 1.99415774099318 "BMS_5_BG12"
"A11_B02_RT_632" "A11_B02_RT_632" "sciChem18" 1.17098398451559 4729 66 0 0 59.5527589545014 "Dex_100_AD05"
"A11_B02_RT_635" "A11_B02_RT_635" "sciChem18" 0.394207338411675 1592 5 0.993564422362093 1 1.99002991026919 "SAHA_1_AF01"
"A11_B02_RT_636" "A11_B02_RT_636" "sciChem18" 0.75052917256645 3031 7 4.32839528146075e-19 1.42837044288205e-17 1.00682261208577 "Dex_1_BC05"
"A11_B02_RT_646" "A11_B02_RT_646" "sciChem18" 0.551939797311322 2229 200 0 0 187.838334946757 "Nutlin_0.1_AA07"
"A11_B02_RT_647" "A11_B02_RT_647" "sciChem18" 0.654205897037466 2642 19 0.108323267382656 1 16.1912225705329 "Dex_1_BD09"
"A11_B02_RT_648" "A11_B02_RT_648" "sciChem18" 2.67848038919541 10817 57 0 0 48.944820909971 "SAHA_1_BF01"
"A11_B02_RT_651" "A11_B02_RT_651" "sciChem18" 2.35831073557336 9524 178 0 0 1.16724027299772 "Nutlin_5_AB08"
"A11_B02_RT_656" "A11_B02_RT_656" "sciChem18" 1.54785808568554 6251 27 0 0 24.973862536302 "Nutlin_0.5_BB02"
"A11_B02_RT_657" "A11_B02_RT_657" "sciChem18" 2.96621212740795 11979 48 5.15193178509503e-27 1.80317612478326e-25 33 "Nutlin_10_BA03"
"A11_B02_RT_659" "A11_B02_RT_659" "sciChem18" 0.55317788568573 2234 74 0 0 69.9283639883834 "Nutlin_1_BB01"
"A11_B02_RT_661" "A11_B02_RT_661" "sciChem18" 0.698529460841292 2821 38 0 0 37.2984924623116 "Dex_50_AC10"
"A11_B02_RT_662" "A11_B02_RT_662" "sciChem18" 1.31088797082375 5294 74 0 0 13.1246369796709 "Dex_0_AC08"
"A11_B02_RT_665" "A11_B02_RT_665" "sciChem18" 1.42726827801815 5764 25 0 0 4.3044537230341 "SAHA_10_BE11"
