id gene_short_name
ENSMUSG00000088408.1 Gm25881
ENSMUSG00000088409.1 Gm25882
ENSMUSG00000088410.1 Gm24240
ENSMUSG00000088412.1 Gm24241
ENSMUSG00000088414.1 Mir1967
ENSMUSG00000088415.1 Gm24237
ENSMUSG00000088416.1 Gm24239
ENSMUSG00000088417.1 Gm24238
ENSMUSG00000088418.1 Gm26162
ENSMUSG00000088419.1 Gm24236
ENSMUSG00000088420.1 Gm22551
ENSMUSG00000088421.1 Gm22552
ENSMUSG00000088422.1 Gm22553
ENSMUSG00000088423.1 Gm22554
ENSMUSG00000088425.1 Gm24422
ENSMUSG00000088426.1 Gm22555
ENSMUSG00000088428.1 Gm22556
ENSMUSG00000088429.1 Gm22557
ENSMUSG00000088432.1 Gm25384
ENSMUSG00000088433.1 Gm24199
ENSMUSG00000088435.1 Gm25383
ENSMUSG00000088436.1 Gm25382
ENSMUSG00000088437.1 Gm24198
ENSMUSG00000088438.1 Gm25387
ENSMUSG00000088439.1 Gm25386
ENSMUSG00000088440.1 Gm23555
ENSMUSG00000088441.1 Gm25599
ENSMUSG00000088442.1 Gm23553
ENSMUSG00000088443.1 Gm23554
ENSMUSG00000088444.1 Gm22187
ENSMUSG00000088445.1 Gm23557
ENSMUSG00000088446.1 Gm23556
ENSMUSG00000088447.1 Gm22186
ENSMUSG00000088448.1 Gm23558
ENSMUSG00000088449.1 Gm23559
ENSMUSG00000088450.1 Gm26369
ENSMUSG00000088451.1 Gm26368
ENSMUSG00000088453.1 Gm25706
ENSMUSG00000088454.1 Gm26371
ENSMUSG00000088456.1 Gm26372
ENSMUSG00000088458.1 Gm26373
ENSMUSG00000088459.1 Mir1941
ENSMUSG00000088460.1 Gm24747
ENSMUSG00000088461.1 Gm24748
ENSMUSG00000088463.1 Gm24749
ENSMUSG00000088464.1 Mir1970
ENSMUSG00000088465.1 Gm24745
ENSMUSG00000088468.1 Gm24750
ENSMUSG00000088469.1 Gm24751
ENSMUSG00000088470.1 Gm23081
ENSMUSG00000088471.1 Gm23080
ENSMUSG00000088472.1 Gm23079
ENSMUSG00000088473.1 Gm23078
ENSMUSG00000088474.1 Gm23085
ENSMUSG00000088475.1 Gm23084
ENSMUSG00000088476.1 Gm23083
ENSMUSG00000088477.1 Gm23082
ENSMUSG00000088478.1 Mir1946b
ENSMUSG00000088479.1 Gm23077
ENSMUSG00000088480.1 Gm23643
ENSMUSG00000088481.1 Gm23644
ENSMUSG00000088482.1 Gm23641
ENSMUSG00000088483.1 Gm23642
ENSMUSG00000088484.1 Gm23592
ENSMUSG00000088485.1 Gm23640
ENSMUSG00000088487.1 Gm26045
ENSMUSG00000088490.1 Gm24400
ENSMUSG00000088491.1 Mir1953
ENSMUSG00000088493.1 Gm24401
ENSMUSG00000088494.1 Gm24399
ENSMUSG00000088495.1 Gm24398
ENSMUSG00000088497.1 Gm22651
ENSMUSG00000088498.1 Gm24402
ENSMUSG00000088499.1 Gm22654
ENSMUSG00000088500.1 Gm24419
ENSMUSG00000088501.1 Gm22788
ENSMUSG00000088502.1 Gm22787
ENSMUSG00000088504.1 Gm26490
ENSMUSG00000088505.1 Gm26489
ENSMUSG00000088506.1 Gm24409
ENSMUSG00000088509.1 Gm22789
ENSMUSG00000088510.1 Gm23036
ENSMUSG00000088511.1 Gm24435
ENSMUSG00000088512.1 Gm24467
ENSMUSG00000088514.1 Gm24436
ENSMUSG00000088515.1 Gm23043
ENSMUSG00000088516.1 Gm23044
ENSMUSG00000088517.1 Gm24437
ENSMUSG00000088518.1 Gm24438
ENSMUSG00000088519.1 Gm24439
ENSMUSG00000088521.1 Gm26088
ENSMUSG00000088522.1 Gm26090
ENSMUSG00000088523.1 Gm26089
ENSMUSG00000088524.1 Snord2
ENSMUSG00000088525.1 Gm26085
ENSMUSG00000088526.1 Gm26087
ENSMUSG00000088527.1 Gm26086
ENSMUSG00000088528.1 Gm26084
ENSMUSG00000088529.1 Gm26083
ENSMUSG00000088530.1 Gm23280
ENSMUSG00000088532.1 Gm22706
ENSMUSG00000088533.1 Gm24998
ENSMUSG00000088535.1 Gm24997
ENSMUSG00000088536.1 Gm23278
ENSMUSG00000088537.1 Gm23279
ENSMUSG00000088538.1 Gm23276
ENSMUSG00000088539.1 Gm23277
ENSMUSG00000088541.1 Gm24963
ENSMUSG00000088542.1 Gm24962
ENSMUSG00000088543.1 Gm24961
ENSMUSG00000088544.1 Mir1945
ENSMUSG00000088545.1 Gm25982
ENSMUSG00000088546.1 Gm25981
ENSMUSG00000088547.1 Gm24965
ENSMUSG00000088548.1 Gm24960
ENSMUSG00000088549.1 Gm24959
ENSMUSG00000088550.1 Gm22099
ENSMUSG00000088551.1 Gm22100
ENSMUSG00000088552.1 Mir1957a
ENSMUSG00000088553.1 Gm22101
ENSMUSG00000088554.1 Gm22097
ENSMUSG00000088555.1 Gm22098
ENSMUSG00000088558.1 Gm22506
ENSMUSG00000088559.1 Mir1981
ENSMUSG00000088562.2 Gm23780
ENSMUSG00000088563.1 Gm23779
ENSMUSG00000088564.1 Gm23782
ENSMUSG00000088565.1 Gm23781
ENSMUSG00000088566.1 Gm23783
ENSMUSG00000088570.1 Gm24531
ENSMUSG00000088571.1 Gm25455
ENSMUSG00000088572.1 Gm25454
ENSMUSG00000088573.1 Gm24530
ENSMUSG00000088574.1 Gm24534
ENSMUSG00000088575.1 Gm24537
ENSMUSG00000088576.1 Gm24532
ENSMUSG00000088577.1 Gm25456
ENSMUSG00000088578.1 Gm25459
ENSMUSG00000088579.1 Gm25460
ENSMUSG00000088580.1 Gm22968
ENSMUSG00000088581.1 Gm22967
ENSMUSG00000088582.1 Gm22966
ENSMUSG00000088583.1 Gm22965
ENSMUSG00000088585.1 Gm22963
ENSMUSG00000088587.1 Gm22962
ENSMUSG00000088589.1 Gm22961
ENSMUSG00000088591.1 Gm23964
ENSMUSG00000088594.1 Gm23965
ENSMUSG00000088595.1 Gm24601
ENSMUSG00000088596.1 Gm24602
ENSMUSG00000088597.1 Gm24584
ENSMUSG00000088598.1 Gm24599
ENSMUSG00000088600.1 Gm24189
ENSMUSG00000088601.1 Gm24190
ENSMUSG00000088602.2 Gm24191
ENSMUSG00000088603.1 Gm24192
ENSMUSG00000088605.1 Gm24188
ENSMUSG00000088606.1 Mir1951
ENSMUSG00000088608.1 Gm24186
ENSMUSG00000088609.1 Gm24187
ENSMUSG00000088611.1 Gm22483
ENSMUSG00000088614.1 Gm26001
ENSMUSG00000088615.1 Gm22485
ENSMUSG00000088616.1 Gm26000
ENSMUSG00000088617.1 Gm22484
ENSMUSG00000088618.1 Gm24808
ENSMUSG00000088620.1 Gm23032
ENSMUSG00000088621.1 Gm23033
ENSMUSG00000088622.1 Gm23316
ENSMUSG00000088623.1 Gm23031
ENSMUSG00000088624.1 Gm23317
ENSMUSG00000088625.1 Gm23318
ENSMUSG00000088626.2 Gm23034
ENSMUSG00000088627.1 Gm23035
ENSMUSG00000088628.1 Gm23315
ENSMUSG00000088629.1 Gm23030
ENSMUSG00000088630.1 Gm22312
ENSMUSG00000088631.1 Gm22311
ENSMUSG00000088632.1 Gm22314
ENSMUSG00000088633.1 Gm22313
ENSMUSG00000088634.1 Gm24958
ENSMUSG00000088635.1 Gm22315
ENSMUSG00000088637.1 Gm22316
ENSMUSG00000088638.1 Gm25846
ENSMUSG00000088639.1 Mir1955
ENSMUSG00000088640.1 Gm26482
ENSMUSG00000088641.1 Gm26483
ENSMUSG00000088643.1 Gm26484
ENSMUSG00000088644.1 Gm26485
ENSMUSG00000088646.1 Gm26486
ENSMUSG00000088647.1 Gm26487
ENSMUSG00000088649.1 Gm26262
ENSMUSG00000088650.1 Gm24854
ENSMUSG00000088651.1 Gm24853
ENSMUSG00000088653.1 Gm24851
ENSMUSG00000088654.1 Gm24850
ENSMUSG00000088656.1 Gm24848
ENSMUSG00000088657.1 Gm24847
ENSMUSG00000088658.1 Gm24846
ENSMUSG00000088659.1 Gm24845
ENSMUSG00000088660.1 Gm25333
ENSMUSG00000088661.1 Gm25334
ENSMUSG00000088663.1 Gm25332
ENSMUSG00000088666.1 Gm25329
ENSMUSG00000088668.1 Gm25335
ENSMUSG00000088669.1 Gm25336
ENSMUSG00000088670.1 Gm23663
ENSMUSG00000088671.1 Gm23662
ENSMUSG00000088672.1 Gm23664
ENSMUSG00000088674.1 Gm22803
ENSMUSG00000088675.1 Rprl1
ENSMUSG00000088677.1 Gm22804
ENSMUSG00000088678.1 Gm23666
ENSMUSG00000088679.1 Gm23665
ENSMUSG00000088680.1 Gm23997
ENSMUSG00000088682.1 Gm23999
ENSMUSG00000088683.1 Gm24858
ENSMUSG00000088684.1 Gm23994
ENSMUSG00000088685.1 Gm23995
ENSMUSG00000088686.1 Gm24857
ENSMUSG00000088687.1 Gm23996
ENSMUSG00000088688.1 Gm24000
ENSMUSG00000088689.1 Scarna17
ENSMUSG00000088691.1 Gm22331
ENSMUSG00000088692.1 Gm23838
ENSMUSG00000088693.1 Gm22330
ENSMUSG00000088695.1 Gm22334
ENSMUSG00000088696.1 Gm22333
ENSMUSG00000088697.1 Gm22332
ENSMUSG00000088699.1 Gm22328
ENSMUSG00000088700.1 Gm25554
ENSMUSG00000088701.1 Gm25553
ENSMUSG00000088702.1 Gm25556
ENSMUSG00000088703.1 Gm25555
ENSMUSG00000088704.1 Gm25550
ENSMUSG00000088705.1 Gm25549
ENSMUSG00000088706.1 Gm25552
ENSMUSG00000088707.1 Gm25551
ENSMUSG00000088708.1 Gm25558
ENSMUSG00000088709.1 Gm25557
ENSMUSG00000088710.1 Gm22730
ENSMUSG00000088711.1 Gm22731
ENSMUSG00000088712.1 Gm22728
ENSMUSG00000088713.1 Gm22729
ENSMUSG00000088714.1 Gm22726
ENSMUSG00000088715.1 Gm22727
ENSMUSG00000088716.1 Gm22724
ENSMUSG00000088717.1 Gm22725
ENSMUSG00000088718.1 Gm22732
ENSMUSG00000088719.1 Gm22733
ENSMUSG00000088721.2 Gm22212
ENSMUSG00000088722.1 Gm22211
ENSMUSG00000088726.1 Gm22210
ENSMUSG00000088730.1 Gm23892
ENSMUSG00000088731.1 Gm23893
ENSMUSG00000088732.1 Gm23894
ENSMUSG00000088733.1 Gm23895
ENSMUSG00000088734.1 Gm23896
ENSMUSG00000088735.1 Gm23897
ENSMUSG00000088736.1 Gm23898
ENSMUSG00000088737.1 Gm23899
ENSMUSG00000088738.2 Gm27579
ENSMUSG00000088739.1 Gm23891
ENSMUSG00000088740.1 Gm23220
ENSMUSG00000088742.1 Gm23222
ENSMUSG00000088743.1 Gm23221
ENSMUSG00000088744.1 Gm23223
ENSMUSG00000088746.1 Gm23225
ENSMUSG00000088747.1 Gm23224
ENSMUSG00000088748.1 Gm23219
ENSMUSG00000088749.1 Gm23218
ENSMUSG00000088750.1 Gm24901
ENSMUSG00000088751.1 Gm24902
ENSMUSG00000088752.1 Mir1934
ENSMUSG00000088753.1 Gm24900
ENSMUSG00000088754.1 Gm24905
ENSMUSG00000088756.1 Gm24903
ENSMUSG00000088758.1 Gm24898
ENSMUSG00000088760.1 Gm24393
ENSMUSG00000088761.1 Gm24392
ENSMUSG00000088763.1 Gm24391
ENSMUSG00000088764.1 Gm24395
ENSMUSG00000088766.1 Gm24394
ENSMUSG00000088767.1 Gm22636
ENSMUSG00000088768.1 Gm25494
ENSMUSG00000088769.1 Gm22637
ENSMUSG00000088772.1 Gm26040
ENSMUSG00000088773.1 Gm26041
ENSMUSG00000088774.1 Gm26036
ENSMUSG00000088775.1 Gm26037
ENSMUSG00000088776.1 Gm26038
ENSMUSG00000088777.1 Gm26039
ENSMUSG00000088779.1 Gm26034
ENSMUSG00000088781.1 Gm25373
ENSMUSG00000088782.1 Gm25375
ENSMUSG00000088783.1 Gm25374
ENSMUSG00000088784.1 Gm25370
ENSMUSG00000088786.1 Gm25372
ENSMUSG00000088787.1 Gm25371
ENSMUSG00000088789.1 Scarna13
ENSMUSG00000088790.1 Gm22541
ENSMUSG00000088791.1 Gm22542
ENSMUSG00000088792.1 Gm22539
ENSMUSG00000088793.1 Gm22540
ENSMUSG00000088794.1 Gm22538
ENSMUSG00000088796.1 Gm22536
ENSMUSG00000088797.1 Gm22537
ENSMUSG00000088798.1 Gm22534
ENSMUSG00000088799.1 Gm22535
ENSMUSG00000088800.1 Gm24075
ENSMUSG00000088802.1 Gm24073
ENSMUSG00000088803.1 Gm24074
ENSMUSG00000088804.1 Gm24076
ENSMUSG00000088808.1 Gm24077
ENSMUSG00000088809.1 Gm24078
ENSMUSG00000088810.1 Gm22382
ENSMUSG00000088811.1 Gm22381
ENSMUSG00000088812.1 Gm22384
ENSMUSG00000088813.1 Gm22383
ENSMUSG00000088814.1 Gm22385
ENSMUSG00000088816.1 Gm22387
ENSMUSG00000088817.1 Gm22386
ENSMUSG00000088818.1 Gm22389
ENSMUSG00000088819.1 Gm22388
ENSMUSG00000088820.1 Gm25224
ENSMUSG00000088822.1 Gm25225
ENSMUSG00000088823.1 Gm25226
ENSMUSG00000088824.1 Gm25222
ENSMUSG00000088825.1 Gm25223
ENSMUSG00000088829.1 Gm25227
ENSMUSG00000088830.1 Gm23545
ENSMUSG00000088832.1 Gm23543
ENSMUSG00000088833.1 Gm23542
ENSMUSG00000088835.1 Gm23547
ENSMUSG00000088836.1 Gm23546
ENSMUSG00000088839.2 Gm27510
ENSMUSG00000088840.1 Gm26358
ENSMUSG00000088842.1 Gm26356
ENSMUSG00000088843.1 Gm26357
ENSMUSG00000088845.1 Gm26355
ENSMUSG00000088846.1 Gm26354
ENSMUSG00000088848.1 Gm26352
ENSMUSG00000088849.1 Gm26353
ENSMUSG00000088850.1 Gm24729
ENSMUSG00000088851.1 Gm24728
ENSMUSG00000088852.1 Gm24731
ENSMUSG00000088853.1 Gm24730
ENSMUSG00000088854.1 Gm24725
ENSMUSG00000088855.1 Gm24724
ENSMUSG00000088856.1 Gm24727
ENSMUSG00000088857.1 Gm24726
ENSMUSG00000088858.1 Gm24723
ENSMUSG00000088860.1 Mir1947
ENSMUSG00000088861.1 Gm23065
ENSMUSG00000088862.1 Gm23066
ENSMUSG00000088863.1 Gm23067
ENSMUSG00000088864.1 Gm23068
ENSMUSG00000088865.1 Gm23069
ENSMUSG00000088867.1 Gm23071
ENSMUSG00000088868.1 Gm23072
ENSMUSG00000088870.1 Gm25866
ENSMUSG00000088872.1 Gm25865
ENSMUSG00000088873.1 Gm25864
ENSMUSG00000088874.1 Gm25863
ENSMUSG00000088875.1 Gm25862
ENSMUSG00000088876.1 Gm25861
ENSMUSG00000088877.1 Gm25860
ENSMUSG00000088878.1 Gm25868
ENSMUSG00000088879.1 Gm25867
ENSMUSG00000088880.1 Gm24213
ENSMUSG00000088883.1 Gm24212
ENSMUSG00000088884.1 Gm24216
ENSMUSG00000088885.1 Gm24217
ENSMUSG00000088888.1 Gm24210
ENSMUSG00000088889.1 Gm24211
ENSMUSG00000088890.1 Gm22517
ENSMUSG00000088891.1 Gm22516
ENSMUSG00000088892.1 Gm22518
ENSMUSG00000088894.1 Gm22520
ENSMUSG00000088895.1 Gm22519
ENSMUSG00000088896.1 Gm22522
ENSMUSG00000088897.1 Gm22521
ENSMUSG00000088898.1 Gm22515
ENSMUSG00000088900.1 Gm25436
ENSMUSG00000088901.1 Mir1943
ENSMUSG00000088902.1 Gm25435
ENSMUSG00000088903.1 Gm25434
ENSMUSG00000088904.1 Gm25440
ENSMUSG00000088905.1 Gm25439
ENSMUSG00000088906.1 Gm25438
ENSMUSG00000088907.1 Gm25437
ENSMUSG00000088908.1 Gm25433
ENSMUSG00000088909.1 Gm25432
ENSMUSG00000088910.1 Gm22608
ENSMUSG00000088911.1 Gm22609
ENSMUSG00000088913.1 Gm22611
ENSMUSG00000088914.1 Gm22605
ENSMUSG00000088915.1 Gm22606
ENSMUSG00000088916.1 Gm22607
ENSMUSG00000088918.1 Gm22612
ENSMUSG00000088920.1 Gm24294
ENSMUSG00000088922.1 Gm24296
ENSMUSG00000088923.1 Gm24295
ENSMUSG00000088924.1 Gm24298
ENSMUSG00000088925.1 Gm24297
ENSMUSG00000088926.1 Gm22687
ENSMUSG00000088928.1 Gm25898
ENSMUSG00000088929.1 Gm24299
ENSMUSG00000088930.1 Gm25921
ENSMUSG00000088932.1 Gm25920
ENSMUSG00000088933.1 Gm22983
ENSMUSG00000088935.1 Gm25924
ENSMUSG00000088937.1 Gm25923
ENSMUSG00000088938.1 Gm22989
ENSMUSG00000088939.1 Gm25925
ENSMUSG00000088940.1 Gm24930
ENSMUSG00000088941.1 Gm23261
ENSMUSG00000088942.1 Gm23260
ENSMUSG00000088943.1 Gm23259
ENSMUSG00000088944.1 Gm23258
ENSMUSG00000088947.1 Gm23257
ENSMUSG00000088948.1 Gm23262
ENSMUSG00000088949.1 Gm24931
ENSMUSG00000088950.1 Gm24939
ENSMUSG00000088951.1 Gm24940
ENSMUSG00000088953.1 Gm24942
ENSMUSG00000088954.1 Gm24943
ENSMUSG00000088955.1 Gm24944
ENSMUSG00000088956.1 Gm24945
ENSMUSG00000088957.1 Gm24946
ENSMUSG00000088958.1 Scarna8
ENSMUSG00000088959.1 Gm24947
ENSMUSG00000088960.1 Gm22090
ENSMUSG00000088961.1 Gm22089
ENSMUSG00000088964.1 Gm22087
ENSMUSG00000088966.1 Gm22088
ENSMUSG00000088969.1 Gm22085
ENSMUSG00000088970.1 Gm23763
ENSMUSG00000088971.1 Gm23764
ENSMUSG00000088972.2 Gm23761
ENSMUSG00000088973.1 Gm23762
ENSMUSG00000088975.1 Gm23760
ENSMUSG00000088976.1 Gm23759
ENSMUSG00000088978.1 Gm23757
ENSMUSG00000088979.1 Gm23758
ENSMUSG00000088980.1 Mir669m-2
ENSMUSG00000088981.1 Gm25601
ENSMUSG00000088982.1 Gm25600
ENSMUSG00000088983.1 Mir1952
ENSMUSG00000088984.1 Gm25604
ENSMUSG00000088985.1 Mir1946a
ENSMUSG00000088986.1 Gm25603
ENSMUSG00000088987.1 Gm25602
ENSMUSG00000088988.1 Gm25606
ENSMUSG00000088989.1 Gm25605
ENSMUSG00000088990.1 Gm22767
ENSMUSG00000088991.1 Gm22768
ENSMUSG00000088992.1 Gm22769
ENSMUSG00000088993.1 Gm22770
ENSMUSG00000088994.1 Gm23046
ENSMUSG00000088995.1 Gm22764
ENSMUSG00000088996.2 Gm22765
ENSMUSG00000088997.1 Gm22766
ENSMUSG00000088999.1 Gm22763
ENSMUSG00000089000.1 Gm23853
ENSMUSG00000089001.1 Gm23852
ENSMUSG00000089002.1 Gm23855
ENSMUSG00000089003.1 Gm23854
ENSMUSG00000089004.1 Gm23857
ENSMUSG00000089005.1 Gm23856
ENSMUSG00000089007.1 Gm23877
ENSMUSG00000089008.1 Gm23859
ENSMUSG00000089009.1 Gm23858
ENSMUSG00000089011.1 Gm24879
ENSMUSG00000089014.1 Gm25520
ENSMUSG00000089015.1 Gm24996
ENSMUSG00000089016.1 Gm24883
ENSMUSG00000089017.1 Gm25519
ENSMUSG00000089018.1 Gm25521
ENSMUSG00000089019.1 Gm25522
ENSMUSG00000089021.1 Gm25012
ENSMUSG00000089023.1 Gm25011
ENSMUSG00000089024.1 Gm25016
ENSMUSG00000089025.1 Gm25015
ENSMUSG00000089026.2 Gm25014
ENSMUSG00000089027.1 Gm25013
ENSMUSG00000089028.1 Gm25010
ENSMUSG00000089029.1 Gm25009
ENSMUSG00000089030.1 Gm22160
ENSMUSG00000089033.1 Gm22163
ENSMUSG00000089034.1 Gm22156
ENSMUSG00000089035.1 Gm22157
ENSMUSG00000089036.1 Gm22158
ENSMUSG00000089037.1 Gm22159
ENSMUSG00000089038.1 Gm22164
ENSMUSG00000089039.1 Gm22165
ENSMUSG00000089040.1 Gm26174
ENSMUSG00000089041.1 Gm26173
ENSMUSG00000089043.1 Gm24359
ENSMUSG00000089044.1 Gm26170
ENSMUSG00000089045.1 Gm26169
ENSMUSG00000089046.1 Gm26172
ENSMUSG00000089047.1 Gm26171
ENSMUSG00000089048.1 Gm26167
ENSMUSG00000089049.1 Gm24358
ENSMUSG00000089050.1 Gm23353
ENSMUSG00000089051.1 Gm23354
ENSMUSG00000089052.1 Gm23351
ENSMUSG00000089053.1 Gm23352
ENSMUSG00000089054.1 Gm23350
ENSMUSG00000089055.1 Gm22675
ENSMUSG00000089057.1 Gm23349
ENSMUSG00000089060.1 Gm22361
ENSMUSG00000089061.1 Gm22839
ENSMUSG00000089062.1 Gm22838
ENSMUSG00000089065.1 Gm24363
ENSMUSG00000089066.1 Gm22836
ENSMUSG00000089068.1 Gm22841
ENSMUSG00000089069.1 Gm22840
ENSMUSG00000089070.1 Gm24498
ENSMUSG00000089071.1 Gm24499
ENSMUSG00000089072.1 Gm24500
ENSMUSG00000089073.1 Gm23380
ENSMUSG00000089074.1 Gm23817
ENSMUSG00000089075.1 Gm23820
ENSMUSG00000089077.1 Gm24501
ENSMUSG00000089078.1 Gm24502
ENSMUSG00000089079.1 Gm24503
ENSMUSG00000089080.1 Gm24003
ENSMUSG00000089081.1 Gm24002
ENSMUSG00000089082.1 Gm24860
ENSMUSG00000089083.1 Rnu7
ENSMUSG00000089084.1 Gm24005
ENSMUSG00000089085.1 Gm24004
ENSMUSG00000089087.1 Gm24006
ENSMUSG00000089088.1 Gm24001
ENSMUSG00000089090.1 Gm25655
ENSMUSG00000089091.1 Gm25656
ENSMUSG00000089092.1 Gm25654
ENSMUSG00000089093.3 Snord11
ENSMUSG00000089094.1 Gm25659
ENSMUSG00000089095.1 Gm25660
ENSMUSG00000089096.1 Gm25657
ENSMUSG00000089097.1 Gm25658
ENSMUSG00000089098.1 Gm25653
ENSMUSG00000089102.1 Gm23113
ENSMUSG00000089103.1 Gm23114
ENSMUSG00000089105.1 Gm23115
ENSMUSG00000089106.1 Gm23116
ENSMUSG00000089107.1 Gm23117
ENSMUSG00000089109.1 Gm23916
ENSMUSG00000089111.1 Gm25907
ENSMUSG00000089113.1 Gm22902
ENSMUSG00000089114.1 Gm25906
ENSMUSG00000089115.1 Gm25905
ENSMUSG00000089116.1 Gm25904
ENSMUSG00000089117.1 Gm25903
ENSMUSG00000089118.1 Gm25902
ENSMUSG00000089119.1 Gm25901
ENSMUSG00000089120.1 Gm26405
ENSMUSG00000089123.1 Gm26404
ENSMUSG00000089124.1 Gm26402
ENSMUSG00000089125.1 Gm26403
ENSMUSG00000089127.1 Gm26401
ENSMUSG00000089128.1 Gm26406
ENSMUSG00000089129.1 Gm26407
ENSMUSG00000089130.1 Gm24770
ENSMUSG00000089131.1 Gm24769
ENSMUSG00000089132.1 Gm24772
ENSMUSG00000089133.1 Gm24771
ENSMUSG00000089134.1 Gm24767
ENSMUSG00000089136.1 Gm24922
ENSMUSG00000089137.1 Gm24768
ENSMUSG00000089138.1 Gm24773
ENSMUSG00000089139.1 Mir1964
ENSMUSG00000089141.1 Gm23409
ENSMUSG00000089143.2 Gm25268
ENSMUSG00000089144.1 Gm25264
ENSMUSG00000089145.1 Gm25265
ENSMUSG00000089146.1 Gm25266
ENSMUSG00000089147.1 Gm25267
ENSMUSG00000089148.1 Gm23408
ENSMUSG00000089149.1 Gm22282
ENSMUSG00000089151.1 Mir1950
ENSMUSG00000089152.1 Gm22424
ENSMUSG00000089153.1 Gm23579
ENSMUSG00000089155.1 Gm23582
ENSMUSG00000089156.1 Gm23581
ENSMUSG00000089157.1 Gm22425
ENSMUSG00000089158.1 Gm23583
ENSMUSG00000089161.1 Gm24130
ENSMUSG00000089162.1 Gm24129
ENSMUSG00000089163.1 U6
ENSMUSG00000089164.1 Gm24131
ENSMUSG00000089168.1 Gm24128
ENSMUSG00000089169.1 Gm25413
ENSMUSG00000089170.1 Gm22431
ENSMUSG00000089171.1 Gm22430
ENSMUSG00000089174.1 Gm22434
ENSMUSG00000089175.1 Gm22433
ENSMUSG00000089177.1 Gm22435
ENSMUSG00000089178.1 Gm22429
ENSMUSG00000089179.1 Gm22428
ENSMUSG00000089182.1 Gm22945
ENSMUSG00000089183.1 Gm22946
ENSMUSG00000089184.1 Gm22947
ENSMUSG00000089185.1 Gm22940
ENSMUSG00000089186.1 Gm22948
ENSMUSG00000089187.1 Gm22949
ENSMUSG00000089188.1 Gm22942
ENSMUSG00000089189.1 Gm22943
ENSMUSG00000089190.1 Gm25771
ENSMUSG00000089191.1 Gm25770
ENSMUSG00000089194.1 Gm25769
ENSMUSG00000089195.1 Gm25768
ENSMUSG00000089197.1 Gm25767
ENSMUSG00000089199.1 Gm25772
ENSMUSG00000089203.1 Gm26211
ENSMUSG00000089204.1 Mir1927
ENSMUSG00000089205.1 Gm24577
ENSMUSG00000089206.1 Gm26214
ENSMUSG00000089207.1 Gm26213
ENSMUSG00000089208.1 Gm26216
ENSMUSG00000089209.1 Gm26215
ENSMUSG00000089210.1 Gm23386
ENSMUSG00000089211.1 Gm23387
ENSMUSG00000089213.1 Gm23388
ENSMUSG00000089214.1 Mir1931
ENSMUSG00000089217.1 Gm23385
ENSMUSG00000089218.1 Gm23384
ENSMUSG00000089219.1 Mir1963
ENSMUSG00000089220.1 Gm22074
ENSMUSG00000089222.1 Gm25049
ENSMUSG00000089223.1 Gm25048
ENSMUSG00000089224.1 Gm22075
ENSMUSG00000089226.1 Gm22076
ENSMUSG00000089227.1 Gm25051
ENSMUSG00000089228.1 Gm25044
ENSMUSG00000089229.1 Gm25043
ENSMUSG00000089230.1 Gm22203
ENSMUSG00000089231.1 Gm23112
ENSMUSG00000089233.1 Gm22202
ENSMUSG00000089234.1 Gm22207
ENSMUSG00000089235.1 Gm23119
ENSMUSG00000089237.1 Gm22206
ENSMUSG00000089239.1 Gm22200
ENSMUSG00000089241.1 Gm24057
ENSMUSG00000089242.1 Gm24056
ENSMUSG00000089244.1 Gm24054
ENSMUSG00000089245.1 Gm24053
ENSMUSG00000089247.1 Gm24051
ENSMUSG00000089248.1 Gm24050
ENSMUSG00000089250.1 Gm25713
ENSMUSG00000089251.1 Gm25714
ENSMUSG00000089252.1 Gm25715
ENSMUSG00000089253.1 Gm25716
ENSMUSG00000089255.1 Snora78
ENSMUSG00000089256.1 Gm25717
ENSMUSG00000089257.1 Gm25718
ENSMUSG00000089258.1 Gm25711
ENSMUSG00000089259.1 Gm25712
ENSMUSG00000089260.1 Mir1929
ENSMUSG00000089261.1 Mir669n
ENSMUSG00000089262.1 Gm22893
ENSMUSG00000089263.1 Gm22892
ENSMUSG00000089264.1 Gm22889
ENSMUSG00000089265.1 Gm22888
ENSMUSG00000089266.1 Gm22891
ENSMUSG00000089267.1 Gm22890
ENSMUSG00000089268.1 Mir1961
ENSMUSG00000089269.1 Gm26468
ENSMUSG00000089270.1 Gm24551
ENSMUSG00000089271.1 Gm24552
ENSMUSG00000089272.1 Gm24549
ENSMUSG00000089273.1 Gm24550
ENSMUSG00000089274.1 Gm24547
ENSMUSG00000089275.1 Gm24548
ENSMUSG00000089276.1 Gm24545
ENSMUSG00000089277.1 Gm24546
ENSMUSG00000089278.1 Gm24553
ENSMUSG00000089279.1 Gm24554
ENSMUSG00000089280.1 Gm26025
ENSMUSG00000089281.1 Scarna6
ENSMUSG00000089282.1 Gm26024
ENSMUSG00000089284.1 Gm26029
ENSMUSG00000089285.1 Gm26028
ENSMUSG00000089286.1 Gm24277
ENSMUSG00000089287.1 Gm22944
ENSMUSG00000089288.1 Gm26022
ENSMUSG00000089289.1 Gm26021
ENSMUSG00000089290.1 Gm23207
ENSMUSG00000089291.1 Gm23208
ENSMUSG00000089292.1 Gm23209
ENSMUSG00000089293.1 Gm23210
ENSMUSG00000089294.1 Mir2139
ENSMUSG00000089296.1 Gm23205
ENSMUSG00000089297.1 Gm24634
ENSMUSG00000089298.1 Gm24636
ENSMUSG00000089299.1 Gm24637
